timestamp_local,timestamp_utc,BG_long_ct_per_kWh,BG_short_ct_per_kWh,source_file
2024-09-09 23:30:00+02:00,2024-09-09 21:30:00+00:00,-1.52,16.3,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-09 23:45:00+02:00,2024-09-09 21:45:00+00:00,-4.86,16.27,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 00:00:00+02:00,2024-09-09 22:00:00+00:00,-1.48,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 00:15:00+02:00,2024-09-09 22:15:00+00:00,1.79,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 00:30:00+02:00,2024-09-09 22:30:00+00:00,2.74,15.99,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 00:45:00+02:00,2024-09-09 22:45:00+00:00,1.5,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 01:00:00+02:00,2024-09-09 23:00:00+00:00,-2.29,22.54,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 01:15:00+02:00,2024-09-09 23:15:00+00:00,-5.34,14.77,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 01:30:00+02:00,2024-09-09 23:30:00+00:00,1.63,14.65,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 01:45:00+02:00,2024-09-09 23:45:00+00:00,0.65,14.85,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 02:00:00+02:00,2024-09-10 00:00:00+00:00,-3.79,15.87,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 02:15:00+02:00,2024-09-10 00:15:00+00:00,-2.97,15.51,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 02:30:00+02:00,2024-09-10 00:30:00+00:00,-1.32,15.47,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 02:45:00+02:00,2024-09-10 00:45:00+00:00,-7.21,15.43,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 03:00:00+02:00,2024-09-10 01:00:00+00:00,-2.58,15.4,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 03:15:00+02:00,2024-09-10 01:15:00+00:00,-12.98,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 03:30:00+02:00,2024-09-10 01:30:00+00:00,-14.88,6.17,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 03:45:00+02:00,2024-09-10 01:45:00+00:00,-7.35,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 04:00:00+02:00,2024-09-10 02:00:00+00:00,-8.08,7.01,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 04:15:00+02:00,2024-09-10 02:15:00+00:00,-11.11,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 04:30:00+02:00,2024-09-10 02:30:00+00:00,-2.95,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 04:45:00+02:00,2024-09-10 02:45:00+00:00,-3.97,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 05:00:00+02:00,2024-09-10 03:00:00+00:00,-14.59,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 05:15:00+02:00,2024-09-10 03:15:00+00:00,1.12,16.04,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 05:30:00+02:00,2024-09-10 03:30:00+00:00,1.7,17.0,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 05:45:00+02:00,2024-09-10 03:45:00+00:00,2.06,19.57,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 06:00:00+02:00,2024-09-10 04:00:00+00:00,0.05,20.08,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 06:15:00+02:00,2024-09-10 04:15:00+00:00,4.04,24.85,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 06:30:00+02:00,2024-09-10 04:30:00+00:00,4.21,22.16,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 06:45:00+02:00,2024-09-10 04:45:00+00:00,4.44,18.37,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 07:00:00+02:00,2024-09-10 05:00:00+00:00,0.61,17.69,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 07:15:00+02:00,2024-09-10 05:15:00+00:00,4.91,21.57,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 07:30:00+02:00,2024-09-10 05:30:00+00:00,4.82,20.79,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 07:45:00+02:00,2024-09-10 05:45:00+00:00,4.21,33.1,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 08:00:00+02:00,2024-09-10 06:00:00+00:00,3.95,17.77,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 08:15:00+02:00,2024-09-10 06:15:00+00:00,1.77,17.98,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 08:30:00+02:00,2024-09-10 06:30:00+00:00,-4.03,16.99,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 08:45:00+02:00,2024-09-10 06:45:00+00:00,-8.6,16.67,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 09:00:00+02:00,2024-09-10 07:00:00+00:00,2.09,17.26,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 09:15:00+02:00,2024-09-10 07:15:00+00:00,-2.28,19.13,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 09:30:00+02:00,2024-09-10 07:30:00+00:00,-1.16,17.01,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 09:45:00+02:00,2024-09-10 07:45:00+00:00,-8.15,17.6,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 10:00:00+02:00,2024-09-10 08:00:00+00:00,0.59,24.9,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 10:15:00+02:00,2024-09-10 08:15:00+00:00,-2.38,21.21,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 10:30:00+02:00,2024-09-10 08:30:00+00:00,-26.1,9.55,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 10:45:00+02:00,2024-09-10 08:45:00+00:00,-33.77,9.55,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 11:00:00+02:00,2024-09-10 09:00:00+00:00,-14.05,18.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 11:15:00+02:00,2024-09-10 09:15:00+00:00,-1.03,16.13,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 11:30:00+02:00,2024-09-10 09:30:00+00:00,-0.45,18.13,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 11:45:00+02:00,2024-09-10 09:45:00+00:00,-14.69,19.93,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 12:00:00+02:00,2024-09-10 10:00:00+00:00,-2.7,19.82,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 12:15:00+02:00,2024-09-10 10:15:00+00:00,-13.04,20.6,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 12:30:00+02:00,2024-09-10 10:30:00+00:00,-16.43,16.44,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 12:45:00+02:00,2024-09-10 10:45:00+00:00,-22.29,18.55,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 13:00:00+02:00,2024-09-10 11:00:00+00:00,-7.74,15.96,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 13:15:00+02:00,2024-09-10 11:15:00+00:00,-46.72,15.85,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 13:30:00+02:00,2024-09-10 11:30:00+00:00,-52.32,0.76,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 13:45:00+02:00,2024-09-10 11:45:00+00:00,-79.92,0.76,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 14:00:00+02:00,2024-09-10 12:00:00+00:00,-40.46,0.41,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 14:15:00+02:00,2024-09-10 12:15:00+00:00,-49.2,0.41,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 14:30:00+02:00,2024-09-10 12:30:00+00:00,-50.82,0.41,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 14:45:00+02:00,2024-09-10 12:45:00+00:00,-44.72,0.41,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 15:00:00+02:00,2024-09-10 13:00:00+00:00,-86.26,8.99,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 15:15:00+02:00,2024-09-10 13:15:00+00:00,-57.78,8.99,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 15:30:00+02:00,2024-09-10 13:30:00+00:00,-28.71,8.99,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 15:45:00+02:00,2024-09-10 13:45:00+00:00,-31.9,8.99,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 16:00:00+02:00,2024-09-10 14:00:00+00:00,-70.41,9.9,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 16:15:00+02:00,2024-09-10 14:15:00+00:00,-21.63,9.9,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 16:30:00+02:00,2024-09-10 14:30:00+00:00,-36.77,17.63,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 16:45:00+02:00,2024-09-10 14:45:00+00:00,-15.46,25.64,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 17:00:00+02:00,2024-09-10 15:00:00+00:00,-41.93,17.05,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 17:15:00+02:00,2024-09-10 15:15:00+00:00,-30.73,18.13,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 17:30:00+02:00,2024-09-10 15:30:00+00:00,-39.88,55.24,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 17:45:00+02:00,2024-09-10 15:45:00+00:00,-39.23,96.6,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 18:00:00+02:00,2024-09-10 16:00:00+00:00,-10.21,20.08,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 18:15:00+02:00,2024-09-10 16:15:00+00:00,-10.02,22.47,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 18:30:00+02:00,2024-09-10 16:30:00+00:00,-9.2,43.41,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 18:45:00+02:00,2024-09-10 16:45:00+00:00,-9.99,34.71,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 19:00:00+02:00,2024-09-10 17:00:00+00:00,-4.1,22.51,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 19:15:00+02:00,2024-09-10 17:15:00+00:00,-0.37,24.86,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 19:30:00+02:00,2024-09-10 17:30:00+00:00,-0.39,20.18,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 19:45:00+02:00,2024-09-10 17:45:00+00:00,-4.74,23.8,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 20:00:00+02:00,2024-09-10 18:00:00+00:00,2.24,27.37,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 20:15:00+02:00,2024-09-10 18:15:00+00:00,-7.24,31.11,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 20:30:00+02:00,2024-09-10 18:30:00+00:00,-25.11,15.81,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 20:45:00+02:00,2024-09-10 18:45:00+00:00,-51.37,12.39,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 21:00:00+02:00,2024-09-10 19:00:00+00:00,-43.05,17.84,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 21:15:00+02:00,2024-09-10 19:15:00+00:00,-14.92,15.85,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 21:30:00+02:00,2024-09-10 19:30:00+00:00,-25.94,9.09,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 21:45:00+02:00,2024-09-10 19:45:00+00:00,-34.91,15.9,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 22:00:00+02:00,2024-09-10 20:00:00+00:00,-19.11,18.7,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 22:15:00+02:00,2024-09-10 20:15:00+00:00,-22.22,20.05,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 22:30:00+02:00,2024-09-10 20:30:00+00:00,-18.66,16.09,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 22:45:00+02:00,2024-09-10 20:45:00+00:00,-46.51,16.75,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 23:00:00+02:00,2024-09-10 21:00:00+00:00,-35.98,19.91,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 23:15:00+02:00,2024-09-10 21:15:00+00:00,-33.91,23.28,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 23:30:00+02:00,2024-09-10 21:30:00+00:00,-21.93,8.55,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-10 23:45:00+02:00,2024-09-10 21:45:00+00:00,-33.12,16.44,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 00:00:00+02:00,2024-09-10 22:00:00+00:00,-22.41,16.09,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 00:15:00+02:00,2024-09-10 22:15:00+00:00,-1.5,18.6,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 00:30:00+02:00,2024-09-10 22:30:00+00:00,-3.08,16.28,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 00:45:00+02:00,2024-09-10 22:45:00+00:00,-22.64,7.05,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 01:00:00+02:00,2024-09-10 23:00:00+00:00,-20.37,16.58,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 01:15:00+02:00,2024-09-10 23:15:00+00:00,-17.75,5.83,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 01:30:00+02:00,2024-09-10 23:30:00+00:00,-15.01,5.83,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 01:45:00+02:00,2024-09-10 23:45:00+00:00,-21.66,15.81,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 02:00:00+02:00,2024-09-11 00:00:00+00:00,-16.37,15.93,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 02:15:00+02:00,2024-09-11 00:15:00+00:00,-8.3,15.82,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 02:30:00+02:00,2024-09-11 00:30:00+00:00,-5.38,15.82,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 02:45:00+02:00,2024-09-11 00:45:00+00:00,-23.61,15.81,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 03:00:00+02:00,2024-09-11 01:00:00+00:00,-18.47,15.79,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 03:15:00+02:00,2024-09-11 01:15:00+00:00,-5.24,15.79,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 03:30:00+02:00,2024-09-11 01:30:00+00:00,-20.09,15.79,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 03:45:00+02:00,2024-09-11 01:45:00+00:00,-17.45,5.39,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 04:00:00+02:00,2024-09-11 02:00:00+00:00,-14.26,15.8,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 04:15:00+02:00,2024-09-11 02:15:00+00:00,-6.91,15.79,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 04:30:00+02:00,2024-09-11 02:30:00+00:00,-2.86,15.88,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 04:45:00+02:00,2024-09-11 02:45:00+00:00,-3.41,15.97,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 05:00:00+02:00,2024-09-11 03:00:00+00:00,-7.08,15.84,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 05:15:00+02:00,2024-09-11 03:15:00+00:00,-1.68,15.91,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 05:30:00+02:00,2024-09-11 03:30:00+00:00,1.28,20.63,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 05:45:00+02:00,2024-09-11 03:45:00+00:00,-1.51,28.44,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 06:00:00+02:00,2024-09-11 04:00:00+00:00,-22.81,10.92,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 06:15:00+02:00,2024-09-11 04:15:00+00:00,-7.09,17.71,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 06:30:00+02:00,2024-09-11 04:30:00+00:00,0.55,64.08,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 06:45:00+02:00,2024-09-11 04:45:00+00:00,2.31,95.59,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 07:00:00+02:00,2024-09-11 05:00:00+00:00,-5.97,16.64,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 07:15:00+02:00,2024-09-11 05:15:00+00:00,0.83,16.28,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 07:30:00+02:00,2024-09-11 05:30:00+00:00,3.16,18.75,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 07:45:00+02:00,2024-09-11 05:45:00+00:00,0.07,19.53,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 08:00:00+02:00,2024-09-11 06:00:00+00:00,-3.31,16.15,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 08:15:00+02:00,2024-09-11 06:15:00+00:00,-1.81,16.58,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 08:30:00+02:00,2024-09-11 06:30:00+00:00,-43.54,16.28,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 08:45:00+02:00,2024-09-11 06:45:00+00:00,-25.62,11.98,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 09:00:00+02:00,2024-09-11 07:00:00+00:00,-7.25,19.63,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 09:15:00+02:00,2024-09-11 07:15:00+00:00,-0.88,16.46,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 09:30:00+02:00,2024-09-11 07:30:00+00:00,-1.57,16.19,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 09:45:00+02:00,2024-09-11 07:45:00+00:00,-6.77,16.21,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 10:00:00+02:00,2024-09-11 08:00:00+00:00,-3.2,17.76,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 10:15:00+02:00,2024-09-11 08:15:00+00:00,-0.43,18.26,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 10:30:00+02:00,2024-09-11 08:30:00+00:00,-1.12,18.38,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 10:45:00+02:00,2024-09-11 08:45:00+00:00,-3.53,16.93,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 11:00:00+02:00,2024-09-11 09:00:00+00:00,-2.23,17.89,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 11:15:00+02:00,2024-09-11 09:15:00+00:00,-2.52,16.08,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 11:30:00+02:00,2024-09-11 09:30:00+00:00,-2.85,16.27,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 11:45:00+02:00,2024-09-11 09:45:00+00:00,-3.35,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 12:00:00+02:00,2024-09-11 10:00:00+00:00,-4.03,54.62,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 12:15:00+02:00,2024-09-11 10:15:00+00:00,-7.51,20.35,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 12:30:00+02:00,2024-09-11 10:30:00+00:00,-6.99,17.77,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 12:45:00+02:00,2024-09-11 10:45:00+00:00,-2.9,17.44,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 13:00:00+02:00,2024-09-11 11:00:00+00:00,-3.25,21.56,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 13:15:00+02:00,2024-09-11 11:15:00+00:00,6.52,31.26,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 13:30:00+02:00,2024-09-11 11:30:00+00:00,-2.52,17.03,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 13:45:00+02:00,2024-09-11 11:45:00+00:00,-11.03,15.79,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 14:00:00+02:00,2024-09-11 12:00:00+00:00,-7.75,11.88,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 14:15:00+02:00,2024-09-11 12:15:00+00:00,-4.62,15.84,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 14:30:00+02:00,2024-09-11 12:30:00+00:00,-6.84,16.46,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 14:45:00+02:00,2024-09-11 12:45:00+00:00,-5.9,16.37,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 15:00:00+02:00,2024-09-11 13:00:00+00:00,-22.32,9.84,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 15:15:00+02:00,2024-09-11 13:15:00+00:00,-1.49,16.53,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 15:30:00+02:00,2024-09-11 13:30:00+00:00,-0.5,17.07,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 15:45:00+02:00,2024-09-11 13:45:00+00:00,-0.47,16.41,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 16:00:00+02:00,2024-09-11 14:00:00+00:00,-1.92,19.29,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 16:15:00+02:00,2024-09-11 14:15:00+00:00,3.5,19.54,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 16:30:00+02:00,2024-09-11 14:30:00+00:00,3.5,17.97,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 16:45:00+02:00,2024-09-11 14:45:00+00:00,1.31,17.78,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 17:00:00+02:00,2024-09-11 15:00:00+00:00,-0.07,18.65,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 17:15:00+02:00,2024-09-11 15:15:00+00:00,1.3,22.06,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 17:30:00+02:00,2024-09-11 15:30:00+00:00,7.69,37.57,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 17:45:00+02:00,2024-09-11 15:45:00+00:00,1.37,24.66,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 18:00:00+02:00,2024-09-11 16:00:00+00:00,1.45,18.74,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 18:15:00+02:00,2024-09-11 16:15:00+00:00,2.3,21.58,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 18:30:00+02:00,2024-09-11 16:30:00+00:00,2.9,54.56,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 18:45:00+02:00,2024-09-11 16:45:00+00:00,8.58,54.03,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 19:00:00+02:00,2024-09-11 17:00:00+00:00,3.54,18.71,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 19:15:00+02:00,2024-09-11 17:15:00+00:00,4.32,20.39,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 19:30:00+02:00,2024-09-11 17:30:00+00:00,5.17,20.02,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 19:45:00+02:00,2024-09-11 17:45:00+00:00,3.19,19.8,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 20:00:00+02:00,2024-09-11 18:00:00+00:00,3.28,19.66,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 20:15:00+02:00,2024-09-11 18:15:00+00:00,0.74,18.09,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 20:30:00+02:00,2024-09-11 18:30:00+00:00,-1.53,21.62,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 20:45:00+02:00,2024-09-11 18:45:00+00:00,-11.83,18.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 21:00:00+02:00,2024-09-11 19:00:00+00:00,-7.13,18.67,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 21:15:00+02:00,2024-09-11 19:15:00+00:00,0.2,17.11,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 21:30:00+02:00,2024-09-11 19:30:00+00:00,0.75,16.71,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 21:45:00+02:00,2024-09-11 19:45:00+00:00,-4.6,16.85,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 22:00:00+02:00,2024-09-11 20:00:00+00:00,-7.55,16.38,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 22:15:00+02:00,2024-09-11 20:15:00+00:00,1.93,16.02,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 22:30:00+02:00,2024-09-11 20:30:00+00:00,3.2,15.95,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 22:45:00+02:00,2024-09-11 20:45:00+00:00,-0.23,15.98,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 23:00:00+02:00,2024-09-11 21:00:00+00:00,-2.06,19.58,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 23:15:00+02:00,2024-09-11 21:15:00+00:00,-0.22,19.73,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 23:30:00+02:00,2024-09-11 21:30:00+00:00,1.0,15.98,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-11 23:45:00+02:00,2024-09-11 21:45:00+00:00,-6.64,15.84,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-12 00:00:00+02:00,2024-09-11 22:00:00+00:00,-2.73,16.48,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-12 00:15:00+02:00,2024-09-11 22:15:00+00:00,0.76,16.14,swissgrid-prices-for-balance-energy_240901-240930.xlsx
2024-09-12 00:30:00+02:00,2024-09-11 22:30:00+00:00,0.92,16.19,swissgrid-prices-for-balance-energy_240901-240930.xlsx
